Date,Customer ID,Order ID,Order Quantity,Marketing Campaign,Product Category,State,Region,Product Brand,Order Channel,Payment Method,Payment Status,Sales Representative
2020-03-13 04:15:52,4409,870190,1,Holiday Campaign,Electronics,FL,East,Brand B,In-Store,PayPal,Not Paid,Dylan Hopkins
2020-01-23 01:03:08,15616448,554,1,Summer Sale,Electronics,IL,East,Brand B,Mobile App,PayPal,Paid,Joseph Williams
2022-05-22 11:59:12,4948475,270268980,1,Holiday Campaign,Sports Equipment,MI,East,Brand B,Phone,PayPal,Paid,Katelyn Taylor
2021-12-29 16:51:43,810233,15834641,5,Referral,Electronics,OH,East,Brand D,Mobile App,PayPal,Not Paid,Courtney Davis
2020-11-29 20:52:23,25739580,86367203,1,Email Promo,Sports Equipment,OH,South,Brand E,Phone,PayPal,Paid,Karen Henson
2020-04-23 19:32:19,816878692,131,1,Email Promo,Furniture,IL,South,Brand C,Phone,Cash,Not Paid,Danny Fisher
2022-01-20 02:08:06,3307,260363,1,Summer Sale,Books,OH,West,Brand C,In-Store,Credit Card,Not Paid,Cynthia Ward
2023-11-04 09:57:25,8894729,25529947,1,Referral,Clothing,NC,West,Brand C,Phone,Cash,Not Paid,Mia Martin
2021-09-21 23:05:08,220367662,30647586,3,Email Promo,Furniture,MI,North,Brand D,In-Store,Cash,Not Paid,Daniel Jackson
2021-06-05 12:24:37,6982681,88225137,1,Email Promo,Furniture,FL,East,Brand D,Online Store,Cash,Paid,Jackie Bailey
2022-12-03 20:34:39,33848,130337,3,Holiday Campaign,Sports Equipment,IL,South,Brand E,Online Store,Credit Card,Paid,Jennifer Becker
2023-01-21 00:00:24,8855155,864,1,Holiday Campaign,Clothing,NC,East,Brand A,Mobile App,Credit Card,Paid,Kimberly Ross
2023-05-05 18:54:17,837577,1782842,10,Referral,Electronics,CA,North,Brand E,Phone,Cash,Paid,Catherine King
2021-12-09 16:24:15,19716013,777989,1,Referral,Electronics,OH,West,Brand C,Online Store,PayPal,Paid,Virginia Davenport
2022-03-22 01:19:41,617331859,225639013,8,Holiday Campaign,Sports Equipment,NC,South,Brand E,Online Store,PayPal,Not Paid,Samantha Adams MD
2020-07-11 15:54:14,3972,352045,1,Holiday Campaign,Furniture,NC,North,Brand E,Mobile App,Credit Card,Paid,Tricia Jackson
2021-05-18 17:20:39,31344,31671,1,Referral,Electronics,NY,North,Brand E,Online Store,Credit Card,Paid,Ronald Palmer
2020-09-11 15:41:57,9425693,8019,9,Holiday Campaign,Clothing,PA,West,Brand D,In-Store,PayPal,Paid,Sherry Frye
2021-11-14 14:33:45,75791819,541056325,4,Holiday Campaign,Furniture,TX,East,Brand A,In-Store,Cash,Paid,Lori Campbell
2021-04-24 22:22:57,4519411,9723407,1,Referral,Sports Equipment,CA,North,Brand E,Phone,Credit Card,Not Paid,Chelsea Cruz
2021-03-09 06:58:15,992,3589,1,Holiday Campaign,Furniture,GA,North,Brand D,In-Store,PayPal,Paid,Melinda Rivera
2021-10-15 20:34:00,462113,624,9,Holiday Campaign,Furniture,PA,South,Brand D,Phone,PayPal,Not Paid,Claudia Kelly
2020-01-05 15:31:51,66529,912804,1,Holiday Campaign,Furniture,TX,South,Brand B,Mobile App,Cash,Not Paid,Robert Walton
2020-03-08 10:33:55,797583854,3029907,3,Email Promo,Electronics,TX,East,Brand B,Phone,Cash,Paid,Mary Daniels
2020-06-04 18:57:52,69453281,27241,1,Email Promo,Clothing,PA,West,Brand E,Online Store,Cash,Not Paid,Christopher Hanson
2020-02-20 17:38:29,682317475,404506566,1,Summer Sale,Furniture,CA,East,Brand D,Mobile App,PayPal,Paid,Nathan Hicks
2020-10-06 09:27:10,62111,6341905,1,Holiday Campaign,Electronics,CA,North,Brand C,Online Store,Cash,Paid,John Carson
2022-06-16 11:53:59,803829070,5102742,1,Email Promo,Sports Equipment,IL,South,Brand C,In-Store,PayPal,Paid,William Mcpherson
2020-09-07 09:23:00,241,89476,1,Email Promo,Electronics,FL,West,Brand E,In-Store,Credit Card,Not Paid,John Martinez
2023-11-01 04:29:01,5572517,280,1,Email Promo,Clothing,PA,South,Brand B,Mobile App,PayPal,Not Paid,Samantha Calderon
2021-04-28 23:46:52,2610,128505739,2,Holiday Campaign,Sports Equipment,CA,North,Brand C,Phone,Credit Card,Paid,Timothy Romero
2022-04-13 23:20:48,1699937,97817964,1,Referral,Clothing,PA,West,Brand D,Online Store,PayPal,Not Paid,Sarah Cabrera
2023-03-07 06:10:32,3194969,5629931,9,Referral,Furniture,NY,North,Brand B,Mobile App,Credit Card,Not Paid,Noah Reyes
2023-07-22 20:55:17,13822,950148174,8,Summer Sale,Sports Equipment,TX,South,Brand D,In-Store,Cash,Not Paid,Ashley Owens
2021-09-16 02:25:17,1102,2234,1,Referral,Clothing,FL,East,Brand E,Mobile App,Cash,Paid,Robert Price
2020-06-13 12:32:50,4146356,604103898,1,Referral,Books,CA,West,Brand B,Mobile App,Credit Card,Paid,Christopher Howard
2022-06-15 19:57:14,669790624,7935,1,Referral,Books,TX,West,Brand B,In-Store,Credit Card,Not Paid,Bruce Todd
2022-09-03 00:59:27,37750130,3737,1,Summer Sale,Sports Equipment,OH,East,Brand E,Phone,Cash,Paid,James Sanchez
2021-06-22 00:34:10,3858186,396817630,1,Summer Sale,Clothing,CA,North,Brand C,In-Store,PayPal,Paid,Joseph Benjamin
2021-06-22 21:39:14,404988358,82223355,4,Summer Sale,Furniture,NY,West,Brand B,In-Store,PayPal,Paid,Bethany Miller
2021-04-29 22:25:37,31462,3322,1,Holiday Campaign,Sports Equipment,NC,South,Brand E,Mobile App,Credit Card,Paid,Billy Shannon
2022-09-15 22:00:15,603,6065,1,Summer Sale,Clothing,GA,South,Brand D,Online Store,Cash,Paid,Julia Shea
2023-06-08 02:08:21,52164,115606,1,Referral,Electronics,TX,East,Brand E,Phone,Credit Card,Not Paid,Karen Castillo
2023-04-04 02:05:06,1845368,21464850,1,Email Promo,Books,FL,North,Brand B,Phone,Cash,Not Paid,William Grant
2020-07-03 22:50:38,28610,50689,4,Referral,Books,NY,East,Brand B,Online Store,Cash,Paid,Alicia Ortiz
2021-10-04 05:24:17,8011,642262305,5,Summer Sale,Furniture,PA,North,Brand E,Online Store,PayPal,Not Paid,Ronald Johnston
2021-12-10 22:09:52,7898021,99298,1,Summer Sale,Sports Equipment,CA,East,Brand C,Online Store,Credit Card,Paid,Bryan Parrish
2021-03-11 20:15:54,113799,579307529,1,Summer Sale,Sports Equipment,CA,South,Brand E,In-Store,Credit Card,Not Paid,Olivia Knight
2020-02-16 00:44:43,19577619,363368588,1,Holiday Campaign,Furniture,IL,South,Brand C,Mobile App,Cash,Paid,Michele Gordon
2020-11-11 12:59:33,77464669,80094,1,Referral,Furniture,OH,West,Brand C,In-Store,PayPal,Paid,Rhonda Rivas
2023-12-01 01:06:07,515594,28804,1,Email Promo,Books,GA,East,Brand D,Mobile App,PayPal,Paid,Gilbert Martinez
2021-01-06 04:50:28,389980,143700109,7,Summer Sale,Clothing,OH,South,Brand A,Mobile App,Credit Card,Not Paid,Brett Porter
2021-02-11 22:58:41,81205067,791650723,4,Holiday Campaign,Furniture,TX,East,Brand C,In-Store,Cash,Not Paid,Mathew Keller
2022-09-29 17:20:28,6522,125263467,1,Summer Sale,Electronics,MI,East,Brand B,Online Store,Credit Card,Not Paid,Bryan Payne
2023-12-14 03:47:24,4664917,4544,1,Holiday Campaign,Books,FL,East,Brand E,In-Store,PayPal,Paid,Cody Smith
2022-09-08 22:14:27,214904,4738709,1,Referral,Furniture,TX,West,Brand E,In-Store,Credit Card,Paid,Jon Drake
2023-06-21 19:31:44,449233310,34560988,1,Referral,Books,CA,East,Brand A,Mobile App,Credit Card,Paid,Brent Medina
2020-01-11 10:03:50,4566,453313110,1,Referral,Clothing,IL,East,Brand A,Online Store,PayPal,Not Paid,Tara Hernandez
2020-08-08 20:13:23,72614888,971,1,Email Promo,Electronics,OH,South,Brand C,Online Store,Cash,Paid,Luis Watson
2023-02-04 13:27:39,7984013,720964,1,Summer Sale,Electronics,GA,North,Brand A,Online Store,PayPal,Paid,Teresa Franklin
2021-04-02 10:55:13,530222727,13599,1,Email Promo,Clothing,PA,West,Brand E,In-Store,Cash,Not Paid,Jonathan Kim
2023-03-23 04:56:46,818544780,4442,1,Summer Sale,Furniture,CA,South,Brand D,Phone,Credit Card,Paid,Judy Wallace
2021-01-05 13:59:33,56145050,62115362,1,Holiday Campaign,Electronics,NC,East,Brand B,Mobile App,Credit Card,Not Paid,Joseph Moody
2021-11-05 16:41:06,8026656,132,1,Email Promo,Books,FL,South,Brand D,Mobile App,Credit Card,Not Paid,Stephen Parrish
2021-06-30 11:12:07,537775468,708171615,2,Summer Sale,Sports Equipment,IL,West,Brand E,Phone,Cash,Not Paid,Amy Shaffer
2021-07-20 07:51:51,3054,5428,9,Referral,Furniture,CA,North,Brand B,Online Store,PayPal,Paid,April Price
2023-03-08 14:15:12,574513,3982,1,Email Promo,Sports Equipment,NY,South,Brand A,Online Store,Cash,Not Paid,Kevin Thomas
2023-03-21 19:59:07,4279,186,10,Holiday Campaign,Electronics,GA,West,Brand E,Phone,Credit Card,Not Paid,Jennifer Reed
2021-07-15 13:15:51,5634254,2321,3,Holiday Campaign,Sports Equipment,GA,West,Brand B,In-Store,Credit Card,Paid,Rachel Adkins
2023-01-24 12:50:44,9178,54528068,1,Email Promo,Furniture,TX,North,Brand B,Mobile App,Credit Card,Paid,Nichole Mcknight
2022-07-14 16:29:33,79809711,2173,1,Referral,Clothing,IL,West,Brand C,Mobile App,PayPal,Not Paid,Hannah Freeman
2020-08-25 00:10:28,23187749,2640,1,Email Promo,Clothing,OH,South,Brand C,Online Store,Cash,Not Paid,Nicole Todd
2021-03-21 18:01:11,263903,2466305,1,Summer Sale,Furniture,TX,South,Brand A,Online Store,Cash,Not Paid,Michael Davis
2022-06-10 14:43:39,3219,28498,1,Summer Sale,Books,TX,West,Brand C,In-Store,Cash,Not Paid,Adam Hill
2022-10-06 21:45:25,6364,4648,1,Referral,Electronics,NY,South,Brand D,Online Store,Credit Card,Paid,Laura Freeman
2020-01-06 20:58:57,5554186,1299653,1,Holiday Campaign,Furniture,MI,West,Brand B,Mobile App,PayPal,Paid,Karen Gillespie
2020-07-20 14:54:05,2337526,770309312,4,Summer Sale,Furniture,MI,North,Brand A,Mobile App,PayPal,Paid,Tammy Miller
2022-09-24 23:15:00,706585,4579,6,Holiday Campaign,Furniture,MI,North,Brand D,Mobile App,PayPal,Not Paid,Mrs. Melissa Schroeder
2020-05-21 02:45:18,390120,29799,1,Holiday Campaign,Sports Equipment,TX,West,Brand D,Phone,Cash,Not Paid,Robert Mendez
2021-03-16 14:34:37,317492,548265915,1,Summer Sale,Books,OH,South,Brand C,Online Store,PayPal,Paid,Sheryl Watson
2021-07-06 23:32:15,720130,713723,1,Referral,Books,OH,South,Brand D,In-Store,PayPal,Not Paid,Garrett Pacheco
2022-07-22 00:57:37,8041,20481,6,Holiday Campaign,Electronics,NC,West,Brand B,Mobile App,Credit Card,Not Paid,Manuel Duffy
2021-07-28 15:04:04,3082196,18100,6,Referral,Electronics,FL,North,Brand E,Phone,Cash,Paid,Tara Hodges
2020-03-06 14:19:29,661283164,2741,1,Email Promo,Furniture,GA,East,Brand A,In-Store,Cash,Paid,Pamela Moore
2023-01-20 05:55:54,460,69926385,5,Email Promo,Electronics,PA,West,Brand C,In-Store,Credit Card,Paid,Todd Lamb
2020-09-14 08:48:41,71307,781875229,1,Holiday Campaign,Electronics,MI,North,Brand A,In-Store,Cash,Not Paid,Dr. Tiffany Jordan
2020-05-28 09:50:38,572991,16640993,1,Summer Sale,Clothing,MI,South,Brand D,Mobile App,PayPal,Paid,Mr. Joseph Anderson
2022-12-13 23:40:52,88035072,223312,1,Referral,Electronics,CA,West,Brand C,Online Store,PayPal,Not Paid,Jennifer Fields
2021-12-16 09:59:32,712050,8592615,4,Summer Sale,Books,NC,East,Brand E,Mobile App,Credit Card,Paid,Peter Kline
2021-09-23 00:24:56,7530,2782,8,Referral,Clothing,GA,East,Brand B,In-Store,Credit Card,Not Paid,Ariana Tanner
2021-08-02 12:13:13,554961447,18031621,1,Email Promo,Books,FL,South,Brand B,Phone,Credit Card,Not Paid,Rachael Mcbride
2021-05-28 18:09:47,963564061,317,1,Email Promo,Clothing,NY,West,Brand A,Mobile App,PayPal,Paid,Mary Lowery
2020-02-21 22:46:05,40706702,93604,8,Holiday Campaign,Electronics,IL,East,Brand A,Phone,PayPal,Not Paid,Heidi Gould
2021-03-30 09:26:49,186093,279,1,Summer Sale,Electronics,CA,North,Brand A,In-Store,Cash,Paid,Chad Riley
2021-01-22 20:45:33,5660,5905772,1,Summer Sale,Electronics,NY,South,Brand C,In-Store,PayPal,Paid,Melinda Caldwell
2023-03-16 01:23:55,53160011,69518003,1,Holiday Campaign,Furniture,PA,West,Brand A,Phone,PayPal,Paid,Joshua Green
2020-06-27 17:11:30,13198175,831945829,1,Email Promo,Sports Equipment,PA,West,Brand C,Mobile App,Cash,Not Paid,Nicholas Clarke
2023-09-24 06:58:24,946678,75317,1,Summer Sale,Sports Equipment,OH,South,Brand A,Online Store,Cash,Not Paid,Max Lopez
2022-06-13 05:12:45,888131,629726899,1,Summer Sale,Books,TX,West,Brand C,Phone,PayPal,Paid,Cynthia Mueller
2022-08-15 09:12:49,55825,33891,1,Holiday Campaign,Clothing,OH,East,Brand A,Mobile App,PayPal,Paid,Sean Campos
2020-11-22 14:25:35,999015139,890013,1,Holiday Campaign,Electronics,NY,South,Brand D,In-Store,Credit Card,Not Paid,Teresa Juarez
2023-06-09 11:05:51,255588,35843582,1,Holiday Campaign,Clothing,NY,South,Brand D,Mobile App,Cash,Not Paid,Angela Clarke
2020-03-29 05:28:01,841955,368608466,1,Referral,Clothing,GA,South,Brand C,Online Store,Credit Card,Paid,Brittany Cook
2023-04-21 16:35:42,80816425,402,1,Referral,Clothing,NC,North,Brand C,Mobile App,Cash,Not Paid,Andrew Anderson
2021-06-04 07:04:38,204007994,88372,1,Referral,Electronics,MI,East,Brand B,Phone,Credit Card,Not Paid,Jason Mitchell
2020-08-10 09:48:21,8447256,64143473,1,Holiday Campaign,Electronics,FL,East,Brand D,Online Store,PayPal,Not Paid,Michelle Wade
2023-03-20 06:49:27,515493,7358910,1,Referral,Clothing,OH,East,Brand A,In-Store,PayPal,Not Paid,Kevin Cordova
2023-09-16 22:52:55,251329,4021938,3,Holiday Campaign,Electronics,MI,East,Brand B,In-Store,Cash,Not Paid,Sarah Green
2021-10-14 21:42:47,811774,615473,2,Email Promo,Electronics,NC,East,Brand A,In-Store,Credit Card,Paid,Sara Randolph
2021-10-15 08:30:35,87114559,2588,1,Summer Sale,Furniture,GA,South,Brand B,In-Store,Credit Card,Not Paid,Rebekah Farrell
2022-12-12 09:17:15,843055982,5796,10,Referral,Electronics,FL,North,Brand E,Phone,PayPal,Not Paid,Bryan Andrews
2022-07-29 00:19:51,654617,84547539,9,Holiday Campaign,Furniture,GA,West,Brand E,In-Store,PayPal,Paid,Jessica Frye
2022-05-23 21:23:54,636758521,31725,1,Referral,Furniture,GA,West,Brand E,Mobile App,Credit Card,Not Paid,Peter Robinson
2020-02-21 23:18:19,552831020,9948688,1,Referral,Furniture,IL,South,Brand C,In-Store,Cash,Paid,Samuel Ortega
2023-09-12 01:10:46,4062461,1269457,3,Email Promo,Books,CA,South,Brand A,Phone,PayPal,Not Paid,Paul Arnold
2021-09-24 01:31:54,11293273,7280760,1,Holiday Campaign,Sports Equipment,OH,East,Brand C,Mobile App,Credit Card,Not Paid,Emily Harrell
2022-11-11 20:13:35,20296,6615556,1,Referral,Furniture,PA,North,Brand D,In-Store,PayPal,Not Paid,Daniel Johnson
2023-02-23 16:55:30,2290,6706842,1,Referral,Electronics,OH,North,Brand B,Mobile App,Cash,Not Paid,Austin Simmons
2021-05-31 19:49:31,2322821,132184,3,Referral,Furniture,NC,East,Brand C,Phone,Credit Card,Paid,Alfred Pruitt
2020-06-14 04:29:11,1640136,61846725,10,Holiday Campaign,Clothing,GA,North,Brand B,Phone,PayPal,Paid,Larry Gross
2020-01-31 19:28:16,458880837,222088,1,Email Promo,Furniture,GA,South,Brand D,In-Store,Cash,Not Paid,Jonathan Moore
2023-08-01 05:47:59,694664510,3083,1,Summer Sale,Electronics,CA,East,Brand E,Mobile App,PayPal,Paid,Paul Logan
2021-11-22 07:11:26,54171,852387,1,Referral,Books,OH,North,Brand C,Phone,PayPal,Not Paid,Anna Brewer
2021-07-23 01:03:32,227,1305282,1,Email Promo,Books,MI,North,Brand E,Mobile App,PayPal,Not Paid,Kim Bennett
2022-04-13 03:11:35,68392,68793600,1,Referral,Sports Equipment,CA,North,Brand C,Phone,PayPal,Not Paid,Robert Ryan
2020-01-22 19:49:20,840803320,89414654,1,Email Promo,Sports Equipment,MI,East,Brand A,In-Store,PayPal,Not Paid,Phillip Anderson
2021-09-30 09:40:09,57037,9809,1,Referral,Sports Equipment,CA,West,Brand C,Online Store,Credit Card,Not Paid,Matthew Valencia
2023-02-25 04:34:26,52193,7877,1,Summer Sale,Clothing,MI,North,Brand B,Phone,PayPal,Paid,Christina Mcfarland
2021-03-25 05:52:09,4905,4274519,1,Summer Sale,Books,IL,East,Brand A,Phone,Cash,Paid,John Choi
2020-06-26 10:38:46,8172,85374,1,Holiday Campaign,Books,PA,East,Brand A,In-Store,Credit Card,Not Paid,Rose Horton
2022-07-03 16:06:46,6082,35666464,1,Holiday Campaign,Furniture,CA,East,Brand B,Online Store,PayPal,Not Paid,Jamie Giles
2023-03-24 00:08:43,7428766,953008322,1,Referral,Clothing,NY,South,Brand D,Mobile App,Cash,Not Paid,Lisa Hill
2020-09-24 17:19:30,56310712,863383943,6,Summer Sale,Furniture,FL,East,Brand B,In-Store,Credit Card,Not Paid,Dakota Jackson
2022-03-14 03:07:55,3448523,4304193,1,Email Promo,Furniture,OH,East,Brand E,Online Store,PayPal,Not Paid,Claudia Johnson
2021-12-19 21:29:34,483548,506817924,8,Email Promo,Electronics,CA,North,Brand B,In-Store,Cash,Not Paid,Tami Garcia
2022-03-13 17:00:03,7479,60168621,1,Email Promo,Electronics,GA,North,Brand C,Phone,PayPal,Paid,Jonathan Brooks
2020-08-10 11:12:06,211670693,7007,9,Email Promo,Electronics,OH,West,Brand C,Phone,PayPal,Paid,Shane Richardson
2022-08-19 02:24:16,946737,966154955,3,Referral,Electronics,MI,North,Brand C,Phone,Credit Card,Paid,James Farrell
2023-05-25 07:05:45,2247,872683,10,Email Promo,Books,IL,South,Brand B,In-Store,Credit Card,Not Paid,Adrian Cruz
2022-04-15 00:24:43,2519527,30190,1,Holiday Campaign,Books,NC,West,Brand E,In-Store,Cash,Paid,Matthew Edwards
2020-12-30 19:35:21,78438498,13545,1,Holiday Campaign,Furniture,NY,South,Brand A,In-Store,Cash,Not Paid,Mark Suarez
2023-10-26 03:13:08,50006,76421402,1,Summer Sale,Clothing,PA,East,Brand E,Mobile App,Cash,Not Paid,Richard Ruiz
2020-02-26 06:29:59,721224183,542269017,7,Summer Sale,Furniture,TX,West,Brand E,In-Store,PayPal,Paid,Dennis Morrow
2021-12-11 01:53:45,1315,75414614,5,Referral,Clothing,CA,East,Brand B,Mobile App,Credit Card,Paid,Sophia Taylor
2022-09-19 03:26:41,3915,41854561,1,Summer Sale,Sports Equipment,MI,West,Brand A,Mobile App,Cash,Paid,Nicholas Howard
2020-05-14 05:11:01,1528155,185651584,1,Referral,Clothing,FL,West,Brand B,Mobile App,PayPal,Not Paid,Stacy Stein
2022-02-04 03:51:49,798,4239,10,Referral,Furniture,PA,West,Brand A,Online Store,Cash,Not Paid,Madison Savage
2020-04-17 08:32:44,6108,95081256,1,Holiday Campaign,Sports Equipment,NY,South,Brand C,Mobile App,PayPal,Not Paid,Benjamin Snyder
2022-10-26 19:20:13,4119201,6787456,1,Referral,Books,FL,South,Brand C,Online Store,PayPal,Paid,Kayla Keith
2022-06-15 14:12:26,9074146,238150179,1,Holiday Campaign,Electronics,FL,West,Brand E,Online Store,PayPal,Paid,Alejandro Mccullough
2023-02-04 17:10:16,4647858,831857,9,Referral,Furniture,OH,East,Brand A,Online Store,Credit Card,Paid,Jessica Zavala
2020-05-01 13:52:00,358688857,6349,9,Email Promo,Sports Equipment,CA,East,Brand C,Mobile App,Credit Card,Not Paid,Jeffrey Sullivan
2023-01-05 21:12:44,54670,293341,1,Email Promo,Furniture,NC,East,Brand C,In-Store,PayPal,Paid,Elizabeth Harper MD
2020-03-03 07:02:02,10174,455004,1,Holiday Campaign,Books,FL,East,Brand C,In-Store,Cash,Paid,Joyce Miller
2020-05-24 08:10:14,85538486,786573,1,Holiday Campaign,Furniture,NC,South,Brand C,Mobile App,Cash,Not Paid,Marvin Smith
2020-12-20 18:25:03,3724292,8453335,1,Holiday Campaign,Clothing,NC,East,Brand C,Phone,Credit Card,Paid,Pamela Brown
2020-03-21 09:16:38,7667,695,1,Email Promo,Furniture,TX,South,Brand E,Online Store,Cash,Paid,Karen Chavez
2022-03-25 16:29:34,6509,645076,1,Holiday Campaign,Books,GA,West,Brand A,In-Store,Credit Card,Paid,Shane Howard
2020-05-15 17:16:08,1637868,567564,1,Referral,Electronics,OH,East,Brand B,In-Store,PayPal,Not Paid,Katie Martinez DDS
2020-04-11 15:02:26,824,126828820,1,Holiday Campaign,Sports Equipment,OH,East,Brand D,Online Store,Cash,Not Paid,Mrs. Samantha Bailey
2020-06-05 20:53:15,37948674,71838162,1,Referral,Clothing,PA,North,Brand B,Mobile App,Cash,Not Paid,Matthew Wagner
2021-08-03 22:55:34,250669,61999536,8,Summer Sale,Furniture,FL,North,Brand B,Mobile App,Credit Card,Not Paid,Nathan Andrews
2023-07-02 23:07:01,95798480,827323,1,Holiday Campaign,Clothing,OH,East,Brand B,In-Store,Cash,Paid,Connor Blackwell
2023-10-08 03:43:21,88484402,49866,1,Summer Sale,Sports Equipment,OH,West,Brand B,Phone,Credit Card,Not Paid,Carol Soto
2023-05-04 03:25:18,637943,893754046,1,Summer Sale,Furniture,NC,North,Brand E,Mobile App,Cash,Not Paid,Laura Huber
2020-06-17 09:27:28,5584,45559354,1,Holiday Campaign,Furniture,OH,East,Brand A,Phone,Cash,Not Paid,Laura Moran
2023-05-02 10:39:31,721962582,162001,1,Summer Sale,Sports Equipment,FL,North,Brand E,Online Store,Credit Card,Not Paid,Paul Ruiz
2021-06-02 04:08:33,115422,327687,1,Holiday Campaign,Sports Equipment,FL,South,Brand E,Online Store,PayPal,Paid,Jessica Spears
2021-09-30 07:37:53,97003,3613862,1,Referral,Sports Equipment,TX,East,Brand A,Mobile App,Credit Card,Not Paid,Mr. Matthew Moore
2020-12-20 23:45:32,21505,67175292,1,Holiday Campaign,Electronics,PA,West,Brand A,In-Store,Cash,Paid,Michael Rice
2021-03-02 12:54:01,41482,856493,7,Referral,Clothing,GA,North,Brand D,Mobile App,PayPal,Not Paid,John Mathews
2020-06-30 09:57:52,578526,15145227,1,Summer Sale,Electronics,CA,North,Brand E,Online Store,PayPal,Paid,Carla Terry
2020-09-04 09:41:24,14747,3667,1,Email Promo,Electronics,PA,West,Brand E,Online Store,Credit Card,Paid,Ms. Pamela Butler
2020-08-03 14:46:29,67748,58860,8,Email Promo,Electronics,PA,East,Brand D,In-Store,PayPal,Paid,Carla Ingram
2021-01-04 16:50:35,90709,31877840,1,Referral,Sports Equipment,PA,East,Brand B,Phone,Cash,Not Paid,Gregory Oneill
2023-06-27 13:51:36,87158271,6067,1,Holiday Campaign,Electronics,FL,South,Brand E,In-Store,Credit Card,Not Paid,Robert Duke
2020-12-01 04:22:31,841412459,7982576,1,Holiday Campaign,Furniture,OH,West,Brand C,Mobile App,Credit Card,Paid,Diane Garcia
2022-01-28 19:49:25,261747337,9290633,1,Summer Sale,Clothing,MI,South,Brand B,Online Store,Credit Card,Not Paid,David Wilson
